mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122024;2;20241200030279;2;2;08;09;3;3;3;6;441.64643472;305.37860937
122024;2;20241200030280;2;2;08;09;3;1;1;6;982.7478744;2064.4477701
122024;2;20241200030281;2;2;08;09;4;1;1;6;918.25390911;1253.7813984
122024;2;20241200030282;2;2;15;09;5;1;1;6;3133.5065844;1276.8831896
122024;2;20241200030283;2;2;08;09;5;3;3;6;535.04040648;610.75721874
122024;2;20241200030284;2;2;03;09;2;1;1;6;619.79750583;891.41847153
122024;2;20241200030285;2;2;03;09;4;3;1;6;446.65943422;1949.9003288
122024;2;20241200030287;2;2;03;09;2;1;1;6;619.79750583;891.41847153
122024;2;20241200030288;2;2;03;09;4;1;1;6;959.36485511;240.314665
122024;2;20241200030289;2;2;09;09;4;3;3;6;498.11571079;773.25606483
122024;2;20241200030290;2;2;09;09;2;1;1;6;639.11485548;1496.1329596
122024;2;20241200030291;2;2;01;09;2;3;3;6;397.53587022;340.87783925
122024;2;20241200030292;2;2;09;09;3;3;1;6;462.32728204;725.70160947
122024;2;20241200030304;2;2;06;09;3;3;3;6;388.26754685;158.63239548
122024;2;20241200030306;2;2;06;09;6;1;1;6;1629.2321965;272.47378365
122024;2;20241200030307;2;2;06;09;4;1;1;6;1031.9543754;421.6675992
122024;2;20241200030308;2;2;06;09;7;3;3;6;700.28058418;158.63239548
122024;2;20241200030332;2;2;15;13;4;1;1;6;1889.0648375;4222.1498248
122024;2;20241200030334;2;2;08;13;4;3;1;6;725.56382271;1417.3166223
122024;2;20241200030335;8;2;14;13;1;1;1;6;1602.7306925;3620.2570077
122024;2;20241200030337;2;2;08;13;10;3;3;6;870.23247015;503.39729152
122024;2;20241200030341;2;2;15;13;2;1;1;6;2867.9730787;967.10146616
122024;2;20241200030344;2;2;11;13;1;1;1;6;840.95291418;529.68086229
122024;2;20241200030347;2;2;12;13;3;1;1;6;1306.0791361;1337.9926816
122024;2;20241200030349;2;2;12;09;2;2;1;6;708.61432241;1052.8675874
122024;2;20241200030350;2;2;05;13;3;3;3;6;365.66653344;1494.1649666
122024;2;20241200030351;2;2;14;13;10;3;1;6;2308.2744539;1843.1404633
122024;2;20241200030352;2;2;05;13;7;3;1;6;706.69764197;3739.4009407
122024;2;20241200030353;2;2;05;13;3;3;3;6;478.92743702;996.10997775
122024;2;20241200030416;2;2;15;13;2;3;1;6;494.24879292;1886.4135467
122024;2;20241200030417;2;2;15;13;4;1;1;6;1889.0648375;1055.5374562
122024;2;20241200030418;2;2;06;13;2;3;1;6;595.02013537;434.91429372
122024;2;20241200030421;2;2;12;13;5;3;1;6;956.79080158;1090.3701646
122024;2;20241200030422;2;2;03;13;4;1;1;6;1284.0910761;308.62617187
122024;2;20241200030423;2;2;12;13;12;3;3;6;2059.0062092;265.79995292
